,Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Length,Width,Depth,Price
277,1777402,EMERALD,0.41,VVS2,H,EX,VG,GD,N,5.09,3.49,2.28,1262.33
278,1767527,ROUND,0.5,VS2,F,VG,VG,GD,N,5.12,5.14,3.0,2348.26
279,1775572,PEAR,0.3,VS2,D,VG,EX,GD,N,5.54,3.72,2.3,904.91
280,1779284,ROUND,0.5,SI2,F,EX,EX,EX,N,5.05,5.09,3.16,2109.14
281,1769891,PRINCESS,0.5,VS1,E,EX,EX,VG,N,4.34,4.33,3.09,1796.54
282,1755730,OVAL,0.51,SI2,I,EX,VG,VG,N,6.18,4.59,2.89,1308.57
283,201203-162,CUSHION,2.0,SI1,D,EX,EX,EX,N,7.78,6.76,4.53,17787.42
284,1761815,OVAL,0.59,SI2,D,EX,VG,VG,N,6.42,4.78,2.94,1692.21
285,1740372,PRINCESS,0.5,SI1,I,EX,EX,VG,N,4.44,4.39,3.15,1442.43
286,1623495,CUSHION,0.8,SI1,H,EX,EX,EX,N,5.25,5.18,3.51,2379.12
287,1659098,OVAL,0.5,SI1,E,EX,EX,VG,N,6.61,4.4,2.69,1749.78
288,1659824,ROUND,0.5,SI1,F,GD,VG,VG,N,5.05,5.11,3.11,2028.32
289,1784496,ROUND,0.5,SI1,F,EX,EX,EX,N,5.1,5.12,3.12,2508.86
290,1745697,ROUND,0.5,SI1,I,EX,EX,EX,N,5.07,5.09,3.14,2018.05
291,1769921,PRINCESS,0.3,VVS1,D,EX,EX,VG,N,3.73,3.68,2.64,1069.67
292,1744553,ROUND,0.5,VVS1,S-T,EX,EX,EX,M,5.05,5.08,3.16,1034.28
293,1781556,OVAL,0.5,VS2,F,VG,VG,VG,N,6.53,4.45,2.67,1858.32
294,202225-1089,CUSHION,1.02,SI2,FANCY,EX,EX,EX,F,5.6,5.58,3.78,3196.62
295,1782661,EMERALD,0.5,VS1,I,EX,EX,VG,F,5.65,3.64,2.44,1660.49
296,1745237,OVAL,0.5,VS1,D,EX,VG,GD,N,5.98,4.46,2.84,1877.74
297,1793204,HEART,0.3,VS2,I,VG,EX,VG,N,4.26,4.5,2.48,840.96
298,200702-1294,CUSHION,1.51,VS2,FANCY,EX,EX,VG,N,7.29,5.85,3.97,3840.15
299,1786686,PEAR,0.5,VS2,E,EX,EX,VG,N,7.03,4.35,2.72,2004.41
300,1778111,ROUND,0.51,SI2,F,EX,EX,EX,N,5.16,5.17,3.13,2123.15
301,1800377,PRINCESS,0.33,VS1,I,EX,VG,GD,F,3.8,3.75,2.7,807.58
302,1664486,CUSHION,0.81,VS1,H,EX,EX,EX,F,5.17,5.17,3.51,3071.17
303,1765903,PRINCESS,0.5,SI1,I,VG,EX,FR,N,4.26,4.25,3.06,1316.56
304,1793981,ROUND,0.35,VVS1,G,EX,EX,EX,N,4.5,4.53,2.84,1526.92
305,1654407,CUSHION,0.7,VVS1,FANCY,EX,EX,VG,N,4.96,4.82,3.26,2983.04
306,1786099,ROUND,0.5,VS2,E,GD,EX,GD,N,4.91,4.97,3.2,2092.22
307,1800969,PRINCESS,0.51,SI1,I,EX,EX,VG,N,4.3,4.27,3.1,1542.95
308,1642263,CUSHION,0.51,VS2,H,EX,EX,VG,F,4.78,4.37,2.94,1352.98
309,1742310,ROUND,0.72,VS1,M,EX,EX,EX,N,5.7,5.73,3.56,2090.41
310,1773086,ROUND,0.5,SI2,D,EX,EX,EX,M,5.12,5.15,3.14,1984.99
311,1659647,ROUND,0.5,VS1,L,EX,EX,EX,F,5.06,5.09,3.18,1520.66
312,1768041,OVAL,0.51,SI1,J,EX,EX,VG,F,6.47,4.41,2.76,1311.2
313,1669828,PRINCESS,0.5,VS1,D,VG,EX,VG,N,4.41,4.29,3.17,1871.82
314,1780868,ROUND,0.5,SI1,F,EX,EX,EX,F,5.11,5.14,3.17,2344.89
315,1778562,HEART,0.3,VS1,I,GD,VG,GD,F,3.88,4.68,2.76,786.71
316,1636033,CUSHION,0.85,VS2,M,EX,EX,EX,ST,6.12,4.9,3.34,1311.39
317,200585-44,CUSHION,1.6,SI1,U-V,EX,EX,VG,N,6.64,6.28,4.26,2686.39
318,200705-2,CUSHION,4.05,VS1,FANCY,EX,EX,VG,N,9.27,8.28,5.79,68738.52
319,1763124,PRINCESS,0.3,VS2,G,EX,GD,FR,F,3.76,3.72,2.61,838.43
320,1760864,ROUND,0.8,SI2,K,EX,EX,VG,F,5.99,6.05,3.62,2048.33
321,1796026,OVAL,0.5,SI1,J,EX,EX,VG,F,6.36,4.46,2.7,1324.17
322,1664650,OVAL,0.7,SI2,J,EX,EX,VG,M,7.39,4.99,2.97,1800.58
323,1769649,HEART,0.3,VS2,D,EX,EX,VG,N,4.01,4.77,2.8,1116.84
324,1796200,PRINCESS,0.5,VS2,I,VG,EX,GD,N,4.18,4.16,3.11,1434.83
325,1760748,OVAL,0.4,VS1,E,EX,VG,GD,N,6.36,4.04,2.42,1322.34
326,1799543,ROUND,0.3,SI1,F,VG,EX,VG,N,4.24,4.29,2.69,1044.25
327,1781538,OVAL,0.5,VS1,I,EX,EX,VG,N,6.64,4.35,2.69,1686.7
328,1755667,OVAL,0.8,SI2,K,EX,VG,VG,F,7.89,5.09,3.15,1257.36
329,1548293,CUSHION,0.81,VS2,F,EX,EX,EX,N,5.51,5.12,3.46,2991.83
330,1595359,CUSHION,0.6,VS1,FANCY,EX,EX,VG,M,5.04,4.53,3.03,1450.63
331,1632950,OVAL,0.5,VS2,J,EX,VG,GD,M,6.68,4.21,2.61,1178.37
332,1788071,OVAL,0.5,SI1,D,EX,VG,GD,F,6.15,4.35,2.74,1678.17
333,1789167,OVAL,0.5,VS1,F,EX,EX,VG,N,6.36,4.51,2.77,2043.41
334,111000-5962,CUSHION,1.01,I2,FANCY,EX,VG,VG,N,5.89,5.63,3.53,1155.27
335,1791132,HEART,0.31,SI1,G,EX,EX,VG,N,4.17,4.69,2.76,993.94
336,1659623,ROUND,0.52,VS1,J,EX,EX,EX,N,5.14,5.17,3.21,2073.83
337,1653345,ROUND,0.5,VVS1,J,EX,EX,EX,N,5.05,5.08,3.16,2092.21
338,1799785,EMERALD,0.4,VS2,G,GD,VG,GD,N,4.64,3.52,2.52,1173.54
339,1671553,OVAL,0.51,VVS1,G,EX,EX,VG,M,6.99,4.41,2.56,1747.15
340,1639567,CUSHION,0.5,VS1,K,VG,EX,VG,F,4.7,4.24,2.93,830.89
341,1784712,ROUND,0.36,VVS2,F,EX,VG,EX,N,4.58,4.61,2.83,1522.55
342,1663932,ROUND,0.5,SI2,D,EX,EX,VG,N,5.08,5.14,3.11,2048.21
343,210041-545,CUSHION,1.03,VS2,W-X,EX,EX,VG,N,5.66,5.6,3.66,2683.59
344,1785297,HEART,0.31,SI1,I,GD,EX,VG,N,4.37,4.46,2.47,786.98
345,1574140,CUSHION,0.82,SI2,F,EX,EX,VG,N,5.76,5.0,3.39,2362.06
346,1663391,OVAL,0.53,SI1,D,EX,EX,VG,M,7.05,4.44,2.7,1693.78
347,1662629,ROUND,0.5,VS1,L,EX,EX,EX,F,5.12,5.14,3.12,1520.66
348,1798863,PRINCESS,0.51,VS1,E,EX,VG,GD,N,4.33,4.28,3.04,1931.69
349,1666234,PRINCESS,0.5,VVS2,I,EX,VG,VG,N,4.45,4.4,3.15,1645.3
350,1746173,OVAL,0.4,VS1,E,EX,EX,VG,N,5.87,4.17,2.55,1320.33
351,1785296,HEART,0.33,SI1,I,EX,EX,GD,F,4.08,4.85,2.85,798.1
352,1785403,OVAL,0.53,VS1,D,EX,EX,VG,N,6.25,4.67,2.83,2232.52
353,1781730,PRINCESS,0.4,VS1,H,EX,EX,VG,N,4.17,4.09,2.95,1281.78
354,1779924,OVAL,0.5,VS1,D,EX,EX,VG,N,6.28,4.56,2.75,2057.71
355,1791015,EMERALD,0.4,VVS2,H,VG,VG,VG,F,4.83,3.47,2.4,1156.64
356,1645584,ROUND,0.7,VS1,K,EX,EX,EX,M,5.72,5.73,3.53,2069.27
357,210052-402,PEAR,1.0,VS1,E,VG,EX,EX,ST,8.79,5.33,3.4,6608.6
358,1647279,CUSHION,0.81,SI1,D,EX,EX,VG,N,5.57,5.07,3.41,3155.22
359,1667943,ROUND,0.5,SI2,E,EX,VG,VG,N,5.04,5.1,3.18,2053.24
360,1787235,ROUND,0.5,SI2,D,VG,EX,VG,N,5.02,5.07,3.06,2105.06
361,1799541,ROUND,0.3,SI1,F,VG,EX,VG,N,4.22,4.27,2.67,1044.25
362,1796239,PRINCESS,0.3,SI1,F,EX,VG,FR,N,3.78,3.71,2.69,815.59
363,1764316,ROUND,0.5,VS2,E,GD,EX,VG,N,4.89,4.95,3.27,2111.82
364,1774855,ROUND,0.5,SI1,E,VG,EX,GD,N,4.96,5.05,3.17,2090.53
365,1659543,ROUND,0.51,VS1,F,EX,EX,EX,ST,5.09,5.12,3.15,2344.01
366,1774427,OVAL,0.5,VS1,D,EX,VG,VG,N,6.33,4.43,2.73,2061.11
367,1624927,CUSHION,0.81,VS1,I,EX,EX,EX,N,5.27,5.26,3.55,2526.48
368,1781065,ROUND,0.35,VVS2,E,EX,EX,EX,N,4.58,4.6,2.74,1403.92
369,1752073,PRINCESS,0.3,VS1,G,EX,VG,GD,N,3.78,3.77,2.72,849.11
370,1777105,ROUND,0.49,SI1,I,VG,EX,GD,F,5.13,5.17,3.07,1520.56
371,1785651,PRINCESS,0.51,VVS2,D,EX,EX,VG,M,4.45,4.43,3.1,1950.7
372,1796090,PEAR,0.65,VS2,E,VG,EX,GD,M,7.24,4.7,2.97,2315.4
373,1799652,EMERALD,0.5,VVS1,G,GD,VG,GD,F,4.99,3.86,2.72,1659.8
374,1775434,OVAL,0.5,SI1,F,EX,VG,VG,N,6.28,4.33,2.72,1697.67
375,1626231,CUSHION,0.71,VVS2,I,VG,EX,VG,N,5.17,4.77,3.34,2020.42
376,1766952,HEART,0.3,VS2,I,VG,EX,VG,N,4.0,4.63,2.75,822.22
377,1797205,EMERALD,0.41,VS1,D,EX,EX,GD,F,4.87,3.58,2.44,1425.16
378,1775016,ROUND,0.37,VVS1,F,EX,EX,EX,ST,4.58,4.61,2.88,1516.1
379,1800283,PEAR,0.37,VS2,I,EX,VG,VG,F,6.52,4.01,2.35,897.69
380,1784542,ROUND,0.5,SI1,I,EX,EX,EX,N,5.04,5.08,3.17,2048.36
381,1768002,MARQUISE,0.34,SI1,D,EX,EX,VG,N,7.73,3.55,2.21,1017.77
382,1643660,OVAL,0.53,VS1,F,EX,EX,VG,N,6.77,4.47,2.71,2027.41
383,210515-59,PEAR,1.0,SI1,G,GD,EX,VG,N,8.49,5.81,3.27,5425.03
384,1744895,ROUND,0.49,VVS2,F,GD,EX,GD,N,5.0,5.06,3.05,2055.55
385,1791301,PRINCESS,0.51,VS2,F,EX,EX,VG,N,4.42,4.35,3.07,1867.89
386,1671679,ROUND,0.5,VS2,H,VG,EX,GD,N,5.02,5.08,3.07,2096.5
387,1665770,CUSHION,0.91,VVS2,D,EX,EX,EX,ST,6.24,5.0,3.39,4837.05
388,1796759,ROUND,0.53,VS2,I,EX,EX,EX,N,5.17,5.2,3.25,2551.36
389,1649128,OVAL,0.5,VS2,F,EX,VG,GD,N,6.55,4.32,2.69,1748.16
390,1781734,PRINCESS,0.41,SI1,F,VG,EX,GD,N,4.17,4.04,2.99,1066.25
391,200764-730,CUSHION,1.01,SI1,F,EX,VG,VG,N,5.83,5.58,3.79,5002.73
392,1615081,CUSHION,0.52,VVS2,K,EX,EX,VG,N,5.0,4.32,2.9,959.96
393,1756942,ROUND,0.5,SI2,F,EX,EX,EX,F,5.09,5.12,3.09,2094.76
394,1666827,ROUND,0.5,SI1,H,GD,VG,VG,N,4.89,4.97,3.22,2100.82
395,1769514,EMERALD,0.4,VS1,H,EX,EX,GD,N,4.93,3.54,2.4,1261.48
396,1777629,OVAL,0.65,VS1,I,EX,VG,GD,N,7.6,4.81,2.79,2025.35
397,1744087,OVAL,0.5,VS2,E,EX,EX,VG,N,6.82,4.4,2.58,1801.59
398,1637275,ROUND,0.5,VVS2,H,VG,EX,VG,F,5.07,5.12,3.15,2336.97
399,1765878,PRINCESS,0.5,VS1,G,EX,EX,VG,N,4.32,4.27,3.11,1867.55
400,1761960,PRINCESS,0.41,VVS2,G,EX,VG,VG,N,4.2,4.15,2.95,1315.73
401,1667129,CUSHION,0.9,VS2,I,VG,EX,GD,N,5.45,5.4,3.69,3187.67
402,210074-216,ROUND,1.01,SI2,L,EX,EX,EX,VSL,6.47,6.46,3.98,2072.41
403,1630796,ROUND,0.52,SI1,E,EX,EX,EX,F,5.25,5.28,3.15,2331.0
404,1781318,EMERALD,0.31,VS1,E,EX,VG,VG,F,4.59,3.41,2.19,1013.39
405,1791126,HEART,0.3,VS2,D,VG,EX,VG,N,4.3,4.62,2.56,1134.55
406,1642628,PRINCESS,0.52,VS1,L,EX,EX,VG,N,4.49,4.45,3.18,1087.64
407,1799222,ROUND,0.5,SI1,E,EX,VG,EX,M,5.17,5.2,3.1,2084.78
408,1628516,OVAL,0.5,SI1,D,VG,EX,VG,N,5.97,4.48,2.86,1601.05
409,1742776,ROUND,0.5,SI1,D,EX,EX,EX,ST,5.18,5.21,3.06,2052.78
410,1744469,ROUND,0.7,VS2,K,VG,VG,GD,F,5.64,5.7,3.46,2011.95
411,1760254,ROUND,0.5,SI1,I,EX,EX,EX,N,5.06,5.09,3.17,2015.41
412,1793326,PEAR,0.5,VS1,F,EX,EX,VG,N,6.7,4.43,2.76,2317.16
413,1783384,ROUND,0.5,SI1,I,EX,EX,EX,N,5.09,5.11,3.09,2031.45
414,1799802,EMERALD,0.31,VVS1,F,VG,EX,GD,N,4.99,3.18,1.92,1057.31
415,1794647,OVAL,0.51,VS2,F,EX,EX,VG,ST,6.13,4.57,2.87,1678.31
416,1718386,ROUND,0.5,VS2,K,EX,EX,VG,N,5.02,5.09,3.17,1445.12
417,1648275,ROUND,0.5,VS1,H,GD,GD,FR,F,5.02,5.09,3.1,2039.46
418,210652-532,PEAR,1.51,SI1,D,EX,EX,VG,N,9.85,6.52,4.09,15769.57
419,1660443,OVAL,0.5,SI1,D,EX,EX,VG,F,6.58,4.5,2.68,1766.17
420,1726778,ROUND,0.47,SI2,G,EX,EX,EX,N,5.0,5.01,3.1,1523.91
421,1624920,CUSHION,0.9,SI2,I,GD,EX,GD,N,5.36,5.1,3.67,2404.99
422,201244-170,CUSHION,1.0,VS1,I,EX,EX,VG,F,5.9,5.38,3.65,3792.23
423,1794390,EMERALD,0.32,VVS2,F,VG,EX,GD,F,4.93,3.23,1.99,1013.49
424,1774430,OVAL,0.5,VS1,D,EX,EX,GD,F,6.37,4.35,2.71,1788.16
425,1794702,PEAR,0.5,VVS2,F,VG,EX,VG,N,6.92,4.19,2.68,2116.08
426,1784590,ROUND,0.51,SI2,H,EX,EX,EX,N,5.09,5.13,3.2,2062.66
427,1782966,OVAL,0.51,VS2,F,EX,EX,VG,N,6.34,4.51,2.8,1974.78
428,201195-4,CUSHION,1.7,VS1,F,VG,EX,EX,M,7.41,6.25,4.36,13223.02
429,1770787,ROUND,0.42,VVS1,D,EX,EX,EX,N,4.77,4.8,2.99,2064.34
430,1783143,PRINCESS,0.5,SI1,H,VG,EX,VG,N,4.46,4.35,3.17,1543.82
431,1794749,PEAR,0.55,VS2,G,EX,EX,EX,F,7.12,4.63,2.73,2115.2
432,200787-391,CUSHION,1.2,SI2,I,VG,EX,EX,N,5.99,5.69,3.97,2854.7
433,1774642,PRINCESS,0.4,VVS2,G,EX,EX,VG,N,4.02,3.98,2.86,1342.6
434,1765093,OVAL,0.9,SI2,M,EX,VG,VG,N,8.01,5.19,3.19,1761.66
435,1750304,HEART,0.32,SI1,E,EX,VG,VG,N,4.38,4.79,2.81,927.0
436,1760722,OVAL,0.5,VS1,I,EX,EX,VG,N,6.95,4.41,2.57,1678.34
437,1632745,CUSHION,0.61,VS2,E,EX,EX,VG,N,4.87,4.69,3.15,2217.08
438,200733-109,CUSHION,1.51,SI2,I,EX,EX,EX,N,6.69,6.32,4.28,5979.0
439,1771569,PEAR,0.9,VS1,I,VG,EX,VG,M,8.53,5.13,3.28,4378.37
440,1796217,PRINCESS,0.5,SI2,H,EX,EX,VG,N,4.38,4.33,3.13,1263.38
441,1777413,EMERALD,0.4,VS2,I,EX,VG,GD,N,4.98,3.68,2.41,1030.22
442,1777268,ROUND,0.33,SI1,E,EX,EX,EX,N,4.44,4.47,2.72,1162.86
443,1781746,PRINCESS,0.31,VS2,E,EX,VG,VG,N,3.82,3.76,2.71,942.67
444,1632806,EMERALD,0.61,VS2,L,EX,EX,VG,F,5.59,4.14,2.79,1170.6
445,1782924,OVAL,0.5,VVS2,H,EX,EX,VG,N,6.25,4.44,2.8,1957.87
446,203202-327,OVAL,0.96,SI2,L,VG,VG,GD,N,8.24,5.48,3.16,1861.46
447,1651003,CUSHION,0.8,VS2,J,EX,EX,VG,N,5.19,5.11,3.47,2207.83
448,1760556,HEART,0.33,VVS1,G,EX,EX,GD,N,4.17,4.91,2.77,1118.31
449,213001-205,PEAR,1.2,SI2,F,EX,EX,VG,N,9.24,6.08,3.76,5422.06
450,1631311,CUSHION,0.8,VVS2,J,VG,VG,VG,N,5.14,5.0,3.5,2079.0
451,1506838,CUSHION,0.7,SI1,I,EX,EX,VG,N,5.28,4.81,3.26,1444.75
452,1639546,CUSHION,0.8,SI1,I,VG,EX,GD,N,5.09,5.08,3.56,2131.51
453,211003-777,CUSHION,1.05,VS1,L,EX,EX,VG,F,6.48,5.39,3.64,2762.63
454,203211-503,CUSHION,0.96,SI2,E,EX,EX,VG,N,5.65,5.45,3.68,3510.08
455,1664662,OVAL,0.5,SI1,J,EX,VG,VG,M,6.2,4.41,2.78,1146.4
456,1649791,ROUND,0.5,SI1,I,EX,EX,EX,N,5.05,5.08,3.17,1984.03
457,1768115,PRINCESS,0.5,SI1,F,EX,EX,VG,N,4.41,4.35,3.17,1661.42
458,210511-31,PEAR,1.71,SI1,M,EX,EX,EX,F,11.12,6.55,3.92,6541.45
459,1787825,EMERALD,0.3,VVS1,E,EX,EX,GD,N,4.41,3.17,2.16,1067.13
460,211007-531,CUSHION,1.0,VS1,N,EX,EX,VG,M,5.87,5.59,3.74,2147.95
461,1797242,EMERALD,0.32,VVS2,E,EX,EX,VG,M,4.91,3.3,2.05,1027.52
462,1756817,ROUND,0.59,VVS1,K,EX,EX,EX,N,5.34,5.37,3.37,2074.15
463,1749153,HEART,0.4,VS1,J,VG,EX,VG,F,4.74,5.03,2.79,932.2
464,1790040,PRINCESS,0.3,VS1,F,EX,VG,GD,N,3.71,3.71,2.49,925.63
465,1534911,CUSHION,0.8,VS2,I,EX,EX,VG,F,5.67,4.93,3.35,2119.15
466,1742844,ROUND,0.5,SI2,E,EX,EX,EX,F,5.11,5.13,3.14,2077.01
467,1777730,PRINCESS,0.41,VS1,G,EX,EX,VG,N,4.19,4.16,2.9,1426.55
468,1668187,CUSHION,0.5,VS1,I,VG,EX,EX,F,4.62,4.22,2.93,1244.88
469,1740849,PRINCESS,0.5,VS2,F,EX,EX,VG,N,4.36,4.34,3.14,1815.26
470,210365-384,PEAR,1.2,SI2,J,VG,VG,EX,N,9.68,5.67,3.59,5321.13
471,200374-777,PEAR,2.5,SI2,G,EX,EX,EX,N,11.66,7.68,4.69,16295.4
472,1636053,CUSHION,0.77,VS2,H,EX,EX,VG,N,5.73,4.93,3.34,2682.54
473,211156-225,PEAR,1.0,SI1,G,GD,EX,GD,N,8.26,5.58,3.35,5219.7
474,1663189,CUSHION,0.8,VS2,K,VG,EX,VG,N,5.59,4.89,3.37,1594.88
475,1577739,CUSHION,0.81,VS2,I,VG,EX,VG,N,5.25,5.12,3.52,2291.34
476,1657010,ROUND,0.59,VVS2,J,EX,EX,EX,N,5.36,5.39,3.35,2352.51
477,200700-289,PEAR,1.0,VS1,G,EX,EX,EX,ST,8.5,5.61,3.5,5976.89
478,1789305,PRINCESS,0.31,VS1,D,EX,EX,VG,F,3.82,3.75,2.62,982.4
479,1756594,OVAL,0.4,VS1,E,EX,EX,VG,F,5.72,4.28,2.61,1301.98
480,1766874,EMERALD,0.4,VS2,E,EX,EX,VG,N,4.94,3.73,2.34,1328.48
481,1645982,CUSHION,0.81,VS1,H,EX,EX,VG,F,5.34,5.06,3.43,2684.81
482,1797549,PRINCESS,0.5,VS2,F,EX,EX,GD,N,4.36,4.24,3.08,1824.49
483,1754940,OVAL,0.5,VS2,D,VG,EX,GD,N,6.07,4.51,2.8,1743.37
484,1726552,ROUND,0.75,VS2,M,EX,EX,EX,N,5.75,5.79,3.63,2014.9
485,1755454,ROUND,0.36,VVS2,G,EX,EX,EX,N,4.52,4.55,2.84,1366.92
486,1780682,ROUND,0.51,VS1,J,EX,EX,EX,F,5.21,5.24,3.11,2039.54
487,1793414,PRINCESS,0.5,SI1,F,EX,VG,VG,N,4.25,4.25,3.09,1678.34
488,1639540,CUSHION,0.81,VS2,E,EX,EX,EX,N,5.47,5.1,3.44,3560.2
489,1792815,ROUND,0.52,SI1,H,EX,EX,EX,F,5.25,5.28,3.14,2353.97
490,1608802,PRINCESS,0.5,VVS2,J,EX,EX,VG,N,4.24,4.17,3.03,1314.9
491,1783134,PRINCESS,0.5,VS2,F,VG,EX,VG,F,4.24,4.15,3.09,1738.37
492,1654411,CUSHION,0.53,VVS2,FANCY,EX,VG,GD,M,4.62,4.52,2.94,1530.67
493,1756499,HEART,0.3,VS2,E,EX,GD,VG,N,4.18,4.73,2.73,1042.8
494,1759483,PRINCESS,0.31,VS1,D,EX,VG,VG,N,3.81,3.75,2.69,975.06
495,200771-446,CUSHION,1.2,I1,D,VG,EX,VG,M,6.37,5.73,3.8,4338.46
496,1778501,EMERALD,0.4,VVS2,E,VG,VG,GD,N,4.76,3.57,2.45,1280.34
497,1791011,EMERALD,0.5,SI2,E,VG,EX,GD,N,5.33,3.63,2.57,1191.53
498,1742135,PRINCESS,0.51,SI1,E,EX,EX,VG,N,4.37,4.29,3.13,1587.89
499,1790537,ROUND,0.55,SI2,H,EX,EX,VG,F,5.2,5.23,3.27,2035.27
500,1744076,OVAL,0.5,VS1,H,VG,VG,VG,N,6.19,4.38,2.79,1659.65
501,1773565,OVAL,0.4,SI2,G,EX,EX,VG,N,5.78,4.12,2.6,981.55
502,1648075,ROUND,0.7,SI1,L,EX,EX,EX,N,5.66,5.7,3.54,2104.61
503,1649325,PRINCESS,0.51,SI1,J,EX,EX,VG,F,4.44,4.4,3.14,1109.5
504,1654413,OVAL,0.75,VS2,FANCY,EX,VG,GD,M,6.46,4.91,3.24,1920.05
505,1636038,CUSHION,0.81,SI1,G,EX,EX,VG,N,5.25,5.2,3.52,2708.48
506,1794637,OVAL,0.5,VS1,H,EX,EX,VG,F,6.33,4.44,2.72,1730.63
507,1800333,PRINCESS,0.51,VS2,H,EX,EX,GD,N,4.48,4.41,3.11,1717.94
508,1793208,HEART,0.3,SI1,E,VG,EX,GD,N,3.98,4.84,2.71,930.75
509,1671241,ROUND,0.5,SI2,E,EX,EX,EX,M,5.04,5.07,3.17,2017.05
510,1655686,ROUND,0.5,VVS2,G,EX,EX,EX,ST,5.13,5.14,3.13,2323.78
511,1671690,ROUND,0.5,SI1,H,VG,EX,VG,M,5.01,5.05,3.16,1973.74
512,1781991,ROUND,0.5,IF,K,EX,EX,EX,N,5.14,5.17,3.07,2011.1
513,1771183,EMERALD,0.3,VVS1,D,EX,VG,GD,N,4.64,3.13,2.01,1035.72
514,200753-99,CUSHION,0.97,VS1,E,EX,EX,EX,N,5.91,5.39,3.64,4794.36
515,1635520,ROUND,0.5,SI1,G,VG,EX,VG,N,5.01,5.08,3.11,2080.0
516,1782909,OVAL,0.5,VVS1,G,EX,EX,VG,N,6.27,4.52,2.76,1865.9
517,1786732,PRINCESS,0.5,VS2,G,EX,EX,VG,N,4.34,4.25,2.98,1739.01
518,1655697,ROUND,0.51,VVS2,J,EX,EX,EX,N,5.06,5.09,3.18,2080.42
519,210419-8,PEAR,1.2,SI2,E,VG,VG,VG,N,9.68,5.8,3.56,4143.1
520,1796228,PRINCESS,0.34,VVS2,H,EX,EX,GD,N,3.9,3.85,2.62,951.15
521,1777049,ROUND,0.4,VVS1,D,EX,EX,EX,N,4.7,4.72,2.88,2030.87
522,210369-336,PEAR,1.02,VVS1,J,EX,EX,EX,N,9.3,5.53,3.36,5430.25
523,1787208,ROUND,0.5,SI1,I,EX,EX,EX,F,5.09,5.12,3.18,1985.09
524,1638912,ROUND,0.51,VS1,J,EX,EX,EX,N,5.15,5.18,3.17,2052.06
525,210651-214,PEAR,2.0,SI1,K,EX,EX,EX,N,10.89,7.17,4.43,15925.23
526,1632714,CUSHION,0.8,VVS1,J,VG,EX,VG,N,5.16,5.13,3.59,2135.66
527,1790579,ROUND,0.4,VS1,F,VG,EX,VG,F,4.63,4.69,2.93,1539.35
528,1742028,OVAL,0.5,SI1,D,EX,EX,VG,N,6.12,4.56,2.84,1740.7
529,1800031,HEART,0.3,VS2,G,EX,EX,VG,N,4.26,4.74,2.66,1022.48
530,201252-82,CUSHION,2.01,VVS2,J,EX,EX,EX,ST,7.25,7.01,4.76,13092.02
531,1604255,CUSHION,0.53,VS1,FANCY,EX,EX,VG,N,4.76,4.41,2.99,1274.08
532,201251-116,CUSHION,1.03,VS1,D,EX,EX,EX,M,5.86,5.54,3.73,6151.17
533,1782988,OVAL,0.5,VS2,K,EX,EX,VG,F,6.23,4.52,2.74,1148.44
534,1758231,HEART,0.34,VS2,E,EX,EX,VG,N,4.24,4.96,2.81,1138.43
535,1657746,EMERALD,0.5,VVS2,K,VG,VG,VG,N,5.15,3.8,2.59,1147.19
536,1780510,ROUND,0.5,VVS1,J,EX,EX,EX,F,5.14,5.18,3.08,2088.84
537,201214-394,PEAR,0.96,VS1,D,EX,VG,VG,N,8.8,5.45,3.42,7259.69
538,200793-948,OVAL,0.96,SI2,M,EX,EX,VG,F,7.58,5.61,3.41,1801.69
539,1751792,EMERALD,0.4,VS2,F,EX,VG,VG,N,4.83,3.59,2.45,1264.15
540,1779806,EMERALD,0.3,IF,E,EX,EX,VG,N,4.42,3.27,2.19,1030.12
541,1658625,ROUND,0.5,SI1,D,EX,EX,EX,N,5.09,5.11,3.17,2452.64
542,1654066,CUSHION,0.59,SI1,H,EX,EX,VG,N,4.76,4.62,3.12,1515.87
543,1748131,PRINCESS,0.52,SI1,I,EX,EX,VG,N,4.41,4.38,3.15,1425.99
544,1648827,CUSHION,0.72,VS2,F,EX,EX,VG,N,5.15,4.93,3.35,2623.08
545,210053-192,PEAR,1.0,VS1,H,EX,EX,VG,VS,9.58,5.57,3.22,5248.91
546,1781519,OVAL,0.5,VS1,E,GD,EX,VG,F,5.82,4.4,2.9,1729.88
547,1795289,ROUND,0.5,SI1,E,VG,EX,VG,M,4.99,5.04,3.22,2112.65
548,1771162,EMERALD,0.4,VS2,D,EX,EX,VG,N,5.15,3.62,2.27,1367.58
549,1778520,EMERALD,0.3,VVS2,E,EX,VG,VG,N,4.79,3.16,2.02,1033.1
550,1784907,ROUND,0.32,SI1,H,EX,EX,VG,N,4.32,4.37,2.74,1086.48
551,1760451,EMERALD,0.52,VS1,J,EX,VG,GD,F,5.67,3.77,2.44,1329.32
552,1742725,ROUND,0.5,VS2,I,EX,EX,EX,F,5.16,5.18,3.12,2032.39
553,1572834,CUSHION,0.85,VS2,FANCY,EX,EX,GD,F,5.21,5.18,3.49,2835.39
554,1658762,ROUND,0.6,SI2,I,EX,EX,EX,N,5.37,5.4,3.38,2068.92
555,1800164,OVAL,0.5,VS2,F,VG,EX,GD,M,6.24,4.45,2.78,1652.03
